fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
2,17,7.409e-05,0.040511,0.986764,0.035897,0.985906,0.98604,0.999667,0.995873,0.975945,0.976399,0.995792,0.972005,0.971812,58.66
2,18,7.129e-05,0.033485,0.988483,0.036151,0.985906,0.986078,0.999827,0.998624,0.973196,0.973843,0.99859,0.972126,0.971812,58.48
2,19,6.841e-05,0.033839,0.987624,0.027404,0.990031,0.990079,0.999738,0.995186,0.98488,0.985024,0.995139,0.980114,0.980062,58.59
2,20,6.545e-05,0.031532,0.9896,0.039138,0.98625,0.986404,0.999781,0.997937,0.97457,0.975134,0.997889,0.972765,0.972499,58.36
2,21,6.243e-05,0.027277,0.990202,0.021611,0.993125,0.993141,0.999739,0.995873,0.990378,0.990424,0.995853,0.986265,0.98625,58.89
2,22,5.937e-05,0.025576,0.991233,0.029265,0.990031,0.990113,0.99976,0.998624,0.981443,0.981744,0.998601,0.980207,0.980062,58.9
2,23,5.627e-05,0.023579,0.992609,0.031852,0.987968,0.988059,0.999751,0.995873,0.980069,0.980366,0.99581,0.976059,0.975937,58.57
2,24,5.314e-05,0.027576,0.989772,0.025264,0.991062,0.991102,0.999787,0.995873,0.986254,0.986376,0.995836,0.98217,0.982124,58.35
2,25,5e-05,0.022164,0.992523,0.027272,0.990031,0.990106,0.999793,0.997937,0.982131,0.982397,0.997905,0.980185,0.980062,58.34
2,26,4.686e-05,0.020881,0.99321,0.018897,0.9945,0.994509,0.999747,0.996561,0.99244,0.992466,0.996549,0.989008,0.989,58.21
2,27,4.373e-05,0.016574,0.99407,0.020072,0.992781,0.992811,0.999855,0.997249,0.988316,0.988412,0.997226,0.985601,0.985562,58.7
2,28,4.063e-05,0.018037,0.993984,0.023309,0.991062,0.99112,0.99978,0.997937,0.984192,0.984396,0.997909,0.982217,0.982125,58.47
2,29,3.757e-05,0.015472,0.994671,0.028095,0.991062,0.99112,0.999747,0.997937,0.984192,0.984396,0.997909,0.982217,0.982125,58.43
2,30,3.455e-05,0.017138,0.99407,0.035692,0.986593,0.986721,0.999669,0.996561,0.976632,0.977073,0.996494,0.97338,0.973187,58.51
2,31,3.159e-05,0.017063,0.993898,0.031719,0.988312,0.988412,0.999805,0.997249,0.979381,0.97973,0.997201,0.97678,0.976624,58.28
2,32,2.871e-05,0.015136,0.995015,0.022904,0.991406,0.991459,0.999826,0.997937,0.98488,0.985064,0.997911,0.982896,0.982812,58.83
2,33,2.591e-05,0.014686,0.995789,0.022923,0.992437,0.992476,0.999875,0.997937,0.986942,0.987075,0.997915,0.984934,0.984875,58.69
2,34,2.321e-05,0.012046,0.995789,0.022696,0.992781,0.992806,0.999812,0.996561,0.989003,0.989078,0.996537,0.98559,0.985562,59.03
