fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
1,42,6.18e-06,0.03091,0.988741,0.039244,0.987281,0.987298,0.999091,0.988996,0.985567,0.985607,0.988966,0.974567,0.974562,77.04
1,43,4.76e-06,0.030616,0.988913,0.042538,0.985562,0.985636,0.999191,0.991059,0.980069,0.980272,0.990966,0.971183,0.971124,76.7
1,44,3.51e-06,0.031049,0.988741,0.038533,0.987281,0.987316,0.999209,0.990371,0.984192,0.984279,0.990318,0.97458,0.974562,76.9
1,45,2.45e-06,0.030888,0.988999,0.0389,0.986937,0.986986,0.999152,0.991059,0.982818,0.982947,0.990991,0.973907,0.973874,76.94
1,46,1.57e-06,0.027282,0.990374,0.041557,0.985218,0.985299,0.99906,0.991059,0.979381,0.979606,0.99096,0.970503,0.970437,76.53
1,47,8.9e-07,0.031544,0.988311,0.038858,0.986937,0.986986,0.999148,0.991059,0.982818,0.982947,0.990991,0.973907,0.973874,76.62
1,48,3.9e-07,0.028894,0.990976,0.042079,0.98625,0.986311,0.99917,0.991059,0.981443,0.981608,0.990978,0.972544,0.972499,76.62
1,49,1e-07,0.030038,0.989514,0.041401,0.985906,0.985973,0.999074,0.991059,0.980756,0.980939,0.990972,0.971863,0.971812,76.8
1,50,0.0,0.03503,0.987194,0.040787,0.986593,0.986639,0.999093,0.990371,0.982818,0.982935,0.990305,0.973215,0.973187,76.54
2,1,9.99e-05,0.450033,0.790288,0.353664,0.843589,0.85155,0.933589,0.897524,0.789691,0.810056,0.885208,0.691228,0.687189,77.07
2,2,9.961e-05,0.339964,0.848303,0.27303,0.888622,0.890318,0.956271,0.904402,0.872852,0.876667,0.901348,0.777634,0.777245,76.47
2,3,9.911e-05,0.292568,0.874087,0.241138,0.903403,0.904713,0.966182,0.917469,0.889347,0.892308,0.915134,0.807129,0.806808,77.22
2,4,9.843e-05,0.266195,0.889471,0.200207,0.920935,0.920305,0.975773,0.913343,0.928522,0.927374,0.914692,0.841966,0.841869,76.88
2,5,9.755e-05,0.240828,0.897379,0.164814,0.938811,0.937979,0.98319,0.925722,0.95189,0.950565,0.927662,0.87792,0.87762,77.24
2,6,9.649e-05,0.219537,0.908896,0.156664,0.939498,0.939058,0.983827,0.9326,0.946392,0.945607,0.933559,0.879079,0.878996,77.03
2,7,9.524e-05,0.20822,0.914482,0.146792,0.945342,0.944619,0.985861,0.9326,0.958076,0.956951,0.934316,0.890971,0.890683,76.45
2,8,9.382e-05,0.187468,0.925226,0.147354,0.946373,0.947154,0.988396,0.961486,0.931271,0.933244,0.960312,0.893157,0.892748,77.0
2,9,9.222e-05,0.179211,0.925827,0.137071,0.948092,0.947295,0.98825,0.933287,0.962887,0.961729,0.935247,0.896575,0.896183,76.95
2,10,9.045e-05,0.170727,0.93511,0.151946,0.945686,0.946441,0.987131,0.96011,0.931271,0.933155,0.958953,0.891745,0.891373,76.77
2,11,8.853e-05,0.153523,0.938032,0.164443,0.937779,0.940165,0.989397,0.977992,0.897595,0.905156,0.976084,0.878408,0.875562,77.22
2,12,8.645e-05,0.144853,0.942329,0.114617,0.958749,0.958678,0.991035,0.957359,0.960137,0.96,0.957505,0.917501,0.917497,78.83
2,13,8.423e-05,0.138329,0.946627,0.100122,0.963905,0.963756,0.993448,0.96011,0.967698,0.967429,0.960437,0.927837,0.92781,78.0
2,14,8.187e-05,0.131139,0.949033,0.095568,0.964936,0.964632,0.993896,0.956671,0.973196,0.972727,0.957404,0.929999,0.929872,77.73
2,15,7.939e-05,0.123906,0.951096,0.108449,0.95978,0.960513,0.994205,0.97868,0.940893,0.943009,0.977857,0.920219,0.919561,77.59
2,16,7.679e-05,0.113527,0.956425,0.086651,0.966655,0.966769,0.995371,0.970426,0.962887,0.96314,0.970222,0.933337,0.933311,78.26
2,17,7.409e-05,0.104375,0.96098,0.095144,0.964249,0.964865,0.995192,0.982118,0.946392,0.948207,0.981468,0.929093,0.928499,78.79
2,18,7.129e-05,0.107034,0.960636,0.084609,0.970437,0.970728,0.995512,0.980743,0.960137,0.960916,0.980351,0.941074,0.940874,77.65
2,19,6.841e-05,0.088749,0.968629,0.079063,0.977312,0.977474,0.996305,0.984869,0.969759,0.97019,0.984648,0.954733,0.954624,77.65
2,20,6.545e-05,0.087816,0.96734,0.079568,0.973187,0.973324,0.996438,0.97868,0.967698,0.968027,0.978457,0.946431,0.946374,77.58
2,21,6.243e-05,0.091961,0.964504,0.082026,0.973187,0.973487,0.995929,0.984869,0.961512,0.962366,0.984518,0.946632,0.946374,77.73
2,22,5.937e-05,0.075771,0.971122,0.103154,0.96528,0.965611,0.993753,0.975241,0.955326,0.95617,0.974755,0.930746,0.930561,77.89
2,23,5.627e-05,0.078085,0.969489,0.090917,0.967343,0.967742,0.99546,0.980055,0.954639,0.955734,0.979549,0.934989,0.934686,77.03
2,24,5.314e-05,0.071965,0.973012,0.080176,0.974218,0.974568,0.996451,0.988308,0.960137,0.961204,0.987977,0.948813,0.948436,77.64
2,25,5e-05,0.067387,0.97456,0.07462,0.979031,0.979216,0.996274,0.988308,0.969759,0.97029,0.988095,0.958227,0.958061,78.12
2,26,4.686e-05,0.063762,0.975935,0.089362,0.972843,0.973102,0.994869,0.982806,0.962887,0.963587,0.982468,0.945874,0.945686,77.93
2,27,4.373e-05,0.063691,0.976107,0.072165,0.976281,0.976475,0.996197,0.984869,0.967698,0.968222,0.984615,0.952702,0.952561,76.95
2,28,4.063e-05,0.062257,0.976708,0.060239,0.981781,0.981954,0.997365,0.991747,0.971821,0.972353,0.991585,0.963753,0.963562,77.52
2,29,3.757e-05,0.056047,0.979544,0.074323,0.977656,0.977899,0.996547,0.988996,0.966323,0.967048,0.988748,0.955557,0.955311,78.12
2,30,3.455e-05,0.051667,0.982381,0.069654,0.976281,0.976539,0.996782,0.98762,0.964948,0.965703,0.987342,0.952807,0.952561,78.18
2,31,3.159e-05,0.049369,0.982982,0.071562,0.979374,0.979522,0.996252,0.986933,0.971821,0.972222,0.986741,0.958859,0.958749,77.5
2,32,2.871e-05,0.046097,0.98324,0.066097,0.981781,0.981942,0.996779,0.991059,0.972509,0.972991,0.990896,0.963728,0.963562,77.76
