fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
1,42,6.18e-06,0.026535,0.990632,0.064545,0.980406,0.980645,0.99834,0.993122,0.967698,0.968478,0.992948,0.961123,0.960812,81.75
1,43,4.76e-06,0.025634,0.992007,0.068027,0.980749,0.980978,0.998307,0.993122,0.968385,0.969128,0.992953,0.961794,0.961499,81.68
1,44,3.51e-06,0.02336,0.992093,0.077878,0.978343,0.978651,0.997976,0.993122,0.963574,0.964596,0.992918,0.957105,0.956687,81.54
2,1,9.99e-05,0.461576,0.78728,0.358192,0.84187,0.829503,0.915544,0.769601,0.914089,0.899518,0.798799,0.690965,0.683724,81.46
2,2,9.961e-05,0.357302,0.842716,0.28019,0.885184,0.879856,0.950445,0.841128,0.92921,0.922323,0.854075,0.773361,0.770361,81.56
2,3,9.911e-05,0.304782,0.871938,0.322706,0.857339,0.87011,0.965601,0.955983,0.758763,0.798392,0.945205,0.729029,0.714698,81.54
2,4,9.843e-05,0.259226,0.88844,0.246175,0.891715,0.89776,0.974146,0.951169,0.832302,0.850031,0.944618,0.78904,0.78344,81.64
2,5,9.755e-05,0.235928,0.90245,0.197778,0.92231,0.918588,0.976727,0.876891,0.967698,0.964448,0.887209,0.848115,0.844615,81.66
2,6,9.649e-05,0.211605,0.911216,0.180485,0.928498,0.925287,0.98134,0.885832,0.971134,0.968421,0.89487,0.860123,0.856991,81.76
2,7,9.524e-05,0.198328,0.92067,0.164508,0.935029,0.935252,0.983911,0.93879,0.931271,0.931741,0.938366,0.870084,0.870059,81.75
2,8,9.382e-05,0.184478,0.925569,0.188736,0.924716,0.920623,0.983355,0.873453,0.975945,0.97318,0.885287,0.85392,0.849427,81.86
2,9,9.222e-05,0.173228,0.930812,0.141314,0.942248,0.942623,0.98875,0.949106,0.935395,0.936228,0.948432,0.884581,0.884497,81.93
2,10,9.045e-05,0.155845,0.939837,0.207027,0.919216,0.923178,0.986303,0.971114,0.867354,0.879751,0.967791,0.842993,0.838438,81.83
2,11,8.853e-05,0.144867,0.946369,0.20073,0.920248,0.92487,0.987954,0.982118,0.858419,0.873929,0.979608,0.847012,0.840502,81.74
2,12,8.645e-05,0.134265,0.94826,0.162364,0.938123,0.940633,0.990835,0.980743,0.895533,0.903676,0.978963,0.879451,0.87625,81.74
2,13,8.423e-05,0.132305,0.950064,0.16431,0.936748,0.938789,0.988155,0.970426,0.903093,0.909149,0.968312,0.875488,0.873499,81.65
2,14,8.187e-05,0.12442,0.949635,0.143495,0.943279,0.944982,0.991151,0.974553,0.912027,0.917152,0.972874,0.888302,0.886561,81.85
2,15,7.939e-05,0.110027,0.957542,0.108286,0.960124,0.960517,0.993138,0.970426,0.949828,0.950809,0.969825,0.920444,0.920248,81.74
2,16,7.679e-05,0.107089,0.958573,0.097215,0.96528,0.965256,0.994027,0.964924,0.965636,0.965588,0.964973,0.930561,0.93056,81.79
2,17,7.409e-05,0.097883,0.963386,0.084914,0.96803,0.968442,0.995792,0.981431,0.954639,0.955794,0.980932,0.936398,0.936061,81.79
2,18,7.129e-05,0.10012,0.962785,0.090037,0.965968,0.96652,0.99611,0.982806,0.949141,0.950765,0.982219,0.932465,0.931936,81.81
2,19,6.841e-05,0.083115,0.969661,0.112896,0.959092,0.96,0.994817,0.982118,0.936082,0.938856,0.981268,0.919162,0.918186,81.74
2,20,6.545e-05,0.084652,0.96777,0.138113,0.948436,0.950166,0.994128,0.983494,0.913402,0.919023,0.982262,0.899088,0.896874,81.94
2,21,6.243e-05,0.077284,0.972067,0.157877,0.94878,0.950841,0.994953,0.991059,0.906529,0.91376,0.99024,0.900789,0.897562,81.84
2,22,5.937e-05,0.072782,0.974388,0.121993,0.958405,0.959599,0.995589,0.988308,0.928522,0.932511,0.987573,0.918456,0.916812,81.65
2,23,5.627e-05,0.06773,0.975505,0.092469,0.969749,0.970129,0.995961,0.982806,0.956701,0.957775,0.982357,0.939819,0.939499,81.67
2,24,5.314e-05,0.061221,0.977052,0.081247,0.96803,0.968464,0.99664,0.982118,0.953952,0.955184,0.981612,0.936433,0.936061,81.69
2,25,5e-05,0.060707,0.976278,0.107328,0.958749,0.959893,0.996729,0.98762,0.929897,0.93368,0.986871,0.919033,0.917499,81.66
2,26,4.686e-05,0.061445,0.97688,0.083503,0.968718,0.96935,0.997496,0.989684,0.947766,0.949835,0.98924,0.938262,0.937436,81.77
2,27,4.373e-05,0.053726,0.981092,0.163179,0.946717,0.94913,0.996623,0.994498,0.898969,0.907721,0.993921,0.897545,0.893438,81.78
2,28,4.063e-05,0.052841,0.982037,0.076089,0.972843,0.973175,0.997544,0.985557,0.960137,0.9611,0.98519,0.945992,0.945686,81.89
2,29,3.757e-05,0.050031,0.981951,0.068893,0.97353,0.973836,0.997692,0.985557,0.961512,0.962391,0.985211,0.947336,0.947061,81.75
2,30,3.455e-05,0.042837,0.984014,0.10011,0.967686,0.968393,0.997426,0.990371,0.945017,0.947368,0.989921,0.936338,0.935374,81.73
2,31,3.159e-05,0.045219,0.983928,0.08071,0.971812,0.972428,0.997925,0.994498,0.949141,0.951316,0.99424,0.944597,0.943624,81.97
2,32,2.871e-05,0.044357,0.985647,0.091529,0.968718,0.969288,0.996933,0.98762,0.949828,0.951624,0.987143,0.938107,0.937436,81.8
2,33,2.591e-05,0.036367,0.98642,0.125112,0.960124,0.961411,0.996833,0.99381,0.92646,0.931057,0.993368,0.922345,0.920249,82.0
2,34,2.321e-05,0.040017,0.987108,0.085043,0.971468,0.972026,0.997937,0.991747,0.951203,0.953073,0.991404,0.943713,0.942937,81.92
2,35,2.061e-05,0.036431,0.987194,0.099875,0.96803,0.968802,0.99782,0.993122,0.942955,0.945645,0.992764,0.937243,0.936062,81.75
2,36,1.813e-05,0.028118,0.99089,0.073331,0.975593,0.975875,0.99789,0.98762,0.963574,0.964406,0.987324,0.951462,0.951186,81.89
2,37,1.577e-05,0.031114,0.988741,0.068857,0.978687,0.978883,0.998028,0.988308,0.969072,0.969636,0.988087,0.957551,0.957374,81.77
2,38,1.355e-05,0.028052,0.990718,0.057521,0.979718,0.979925,0.998602,0.990371,0.969072,0.969697,0.990169,0.959655,0.959437,81.8
2,39,1.147e-05,0.030365,0.989686,0.092071,0.969405,0.970003,0.998353,0.989684,0.949141,0.951091,0.989255,0.939585,0.938811,81.94
