fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
1,42,6.18e-06,0.007413,0.997336,0.019538,0.992781,0.992811,0.999829,0.997249,0.988316,0.988412,0.997226,0.985601,0.985562,56.16
1,43,4.76e-06,0.010461,0.996734,0.017991,0.9945,0.994521,0.999868,0.998624,0.990378,0.99045,0.998614,0.989033,0.989,56.21
1,44,3.51e-06,0.008089,0.997164,0.01916,0.993125,0.993151,0.999841,0.997249,0.989003,0.989086,0.997228,0.986283,0.98625,56.16
1,45,2.45e-06,0.009357,0.996562,0.019115,0.993469,0.993491,0.999859,0.997249,0.989691,0.989761,0.99723,0.986965,0.986937,56.57
1,46,1.57e-06,0.009223,0.997078,0.019651,0.994156,0.99418,0.999866,0.998624,0.989691,0.989775,0.998613,0.988352,0.988312,56.39
1,47,8.9e-07,0.007129,0.997593,0.018864,0.993812,0.99384,0.999853,0.998624,0.989003,0.989101,0.998612,0.98767,0.987625,56.11
1,48,3.9e-07,0.010597,0.995875,0.017117,0.9945,0.994513,0.99988,0.997249,0.991753,0.991792,0.997236,0.989015,0.989,55.99
1,49,1e-07,0.009009,0.996906,0.019126,0.994156,0.994172,0.999849,0.997249,0.991065,0.991114,0.997234,0.988331,0.988312,55.59
1,50,0.0,0.00929,0.99725,0.021071,0.992437,0.992471,0.999882,0.997249,0.987629,0.987738,0.997224,0.98492,0.984875,55.79
2,1,9.99e-05,0.124763,0.951783,0.054136,0.980062,0.980272,0.998662,0.991059,0.969072,0.969717,0.990864,0.960356,0.960124,57.81
2,2,9.961e-05,0.091415,0.965105,0.041137,0.984531,0.984689,0.999522,0.995186,0.973883,0.974411,0.995084,0.969282,0.969062,57.93
2,3,9.911e-05,0.075319,0.972669,0.067377,0.974562,0.975101,0.998882,0.996561,0.952577,0.954545,0.996405,0.950044,0.949124,57.59
2,4,9.843e-05,0.070748,0.973958,0.038693,0.985218,0.985419,0.999622,0.999312,0.971134,0.971906,0.999293,0.970823,0.970437,57.94
2,5,9.755e-05,0.064946,0.976193,0.033384,0.987625,0.987755,0.999805,0.998624,0.976632,0.97712,0.998595,0.975486,0.975249,57.88
2,6,9.649e-05,0.059631,0.978169,0.022176,0.993812,0.993836,0.999792,0.997937,0.989691,0.989768,0.997921,0.987658,0.987625,57.81
2,7,9.524e-05,0.056393,0.979029,0.073888,0.966655,0.967677,0.999472,0.998624,0.934708,0.938591,0.998532,0.935225,0.933312,58.08
2,8,9.382e-05,0.054815,0.979888,0.029082,0.988656,0.988756,0.99979,0.997937,0.979381,0.979743,0.997899,0.97748,0.977312,57.99
2,9,9.222e-05,0.051232,0.98281,0.044896,0.980749,0.98103,0.999481,0.995873,0.965636,0.966622,0.995748,0.961939,0.961499,56.24
2,10,9.045e-05,0.048254,0.982467,0.039718,0.983843,0.984073,0.999667,0.998624,0.969072,0.96994,0.998584,0.96811,0.967687,56.33
