fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
3,1,9.99e-05,0.121113,0.951612,0.062521,0.975249,0.975758,0.999181,0.995876,0.954608,0.956436,0.995696,0.951308,0.950498,58.23
3,2,9.961e-05,0.082287,0.968973,0.037387,0.988656,0.988679,0.999305,0.990378,0.986933,0.986986,0.990338,0.977318,0.977312,58.89
3,3,9.911e-05,0.078859,0.971723,0.041494,0.983843,0.984095,0.99962,0.999313,0.968363,0.969333,0.99929,0.96815,0.967686,58.77
3,4,9.843e-05,0.078036,0.971294,0.062847,0.975937,0.976447,0.99903,0.997251,0.954608,0.956493,0.997126,0.952739,0.951873,57.99
3,5,9.755e-05,0.071692,0.973442,0.04759,0.981781,0.982101,0.999532,0.999313,0.964237,0.965471,0.999287,0.964154,0.963561,57.91
3,6,9.649e-05,0.062759,0.976966,0.053242,0.978687,0.979096,0.999312,0.997938,0.959422,0.960953,0.997854,0.958083,0.957373,57.67
3,7,9.524e-05,0.05333,0.979373,0.031101,0.987968,0.988059,0.999592,0.995189,0.980743,0.98103,0.995115,0.976038,0.975937,57.69
3,8,9.382e-05,0.056266,0.978427,0.051361,0.979718,0.980101,0.999515,0.998625,0.960798,0.962252,0.99857,0.960122,0.959436,57.99
3,9,9.222e-05,0.052062,0.97963,0.025323,0.991062,0.991114,0.999703,0.996564,0.985557,0.985724,0.996523,0.982184,0.982124,58.47
3,10,9.045e-05,0.052276,0.981865,0.036179,0.985562,0.985714,0.999493,0.995876,0.975241,0.975758,0.995787,0.971331,0.971124,58.12
3,11,8.853e-05,0.047125,0.981951,0.035272,0.985906,0.986059,0.999569,0.996564,0.975241,0.975774,0.996486,0.972032,0.971811,58.25
3,12,8.645e-05,0.045163,0.985475,0.065382,0.976281,0.976791,0.999213,0.997938,0.954608,0.956522,0.997843,0.953455,0.95256,57.83
3,13,8.423e-05,0.038314,0.985733,0.038353,0.987281,0.987419,0.999552,0.997938,0.976616,0.97712,0.997892,0.974783,0.974562,58.05
3,14,8.187e-05,0.042819,0.984358,0.038848,0.984187,0.984428,0.9998,0.999313,0.969051,0.96998,0.999291,0.968817,0.968374,57.57
3,15,7.939e-05,0.042945,0.984014,0.027761,0.987625,0.987755,0.99979,0.997938,0.977304,0.977778,0.997893,0.975457,0.975249,58.94
3,16,7.679e-05,0.036035,0.987366,0.032135,0.987968,0.988091,0.999732,0.997938,0.977992,0.978437,0.997895,0.976131,0.975937,57.88
3,17,7.409e-05,0.033801,0.988655,0.022751,0.991062,0.991126,0.999854,0.997938,0.984182,0.984407,0.997908,0.982217,0.982124,58.38
3,18,7.129e-05,0.032539,0.988397,0.021148,0.991062,0.991114,0.999836,0.996564,0.985557,0.985724,0.996523,0.982184,0.982124,57.87
3,19,6.841e-05,0.033115,0.988483,0.033958,0.985562,0.985695,0.999599,0.994502,0.976616,0.977043,0.994398,0.971279,0.971124,58.17
3,20,6.545e-05,0.031015,0.989085,0.029317,0.987625,0.987755,0.999863,0.997938,0.977304,0.977778,0.997893,0.975457,0.975249,58.19
3,21,6.243e-05,0.024379,0.991061,0.045737,0.985906,0.986059,0.999187,0.996564,0.975241,0.975774,0.996486,0.972032,0.971811,58.33
3,22,5.937e-05,0.026946,0.990202,0.051379,0.981437,0.98172,0.999467,0.996564,0.9663,0.967312,0.996454,0.963314,0.962873,58.11
3,23,5.627e-05,0.028672,0.9896,0.032692,0.988312,0.988412,0.999753,0.996564,0.980055,0.980392,0.996503,0.976757,0.976624,58.0
3,24,5.314e-05,0.022743,0.992523,0.048841,0.983843,0.984052,0.999721,0.996564,0.971114,0.97185,0.996471,0.967999,0.967686,57.91
3,25,5e-05,0.018373,0.993984,0.027772,0.991062,0.991114,0.999734,0.996564,0.985557,0.985724,0.996523,0.982184,0.982124,58.33
3,26,4.686e-05,0.018872,0.993296,0.042984,0.985562,0.985743,0.999727,0.997938,0.973177,0.973843,0.997884,0.971421,0.971124,58.21
3,27,4.373e-05,0.021262,0.992694,0.06092,0.981093,0.981413,0.999791,0.997938,0.964237,0.965426,0.997865,0.962732,0.962186,58.09
3,28,4.063e-05,0.018715,0.99407,0.053991,0.982124,0.982409,0.9998,0.997938,0.9663,0.967355,0.997869,0.964731,0.964248,57.87
3,29,3.757e-05,0.017795,0.993898,0.030283,0.990718,0.990776,0.999788,0.996564,0.984869,0.985054,0.996521,0.981504,0.981437,58.38
3,30,3.455e-05,0.016129,0.993984,0.030638,0.988312,0.988412,0.999824,0.996564,0.980055,0.980392,0.996503,0.976757,0.976624,58.16
4,1,9.99e-05,0.117726,0.953073,0.055854,0.979718,0.980074,0.999261,0.997251,0.962173,0.963479,0.997149,0.960026,0.959436,58.33
4,2,9.961e-05,0.089332,0.964933,0.035383,0.98625,0.986292,0.999294,0.989003,0.983494,0.983595,0.988935,0.972514,0.972499,58.78
4,3,9.911e-05,0.075449,0.971551,0.038384,0.986937,0.987022,0.999315,0.993127,0.980743,0.980991,0.993036,0.973949,0.973874,58.77
4,4,9.843e-05,0.0713,0.97413,0.039499,0.98625,0.986301,0.99904,0.989691,0.982806,0.982935,0.989612,0.972522,0.972499,59.04
4,5,9.755e-05,0.069767,0.974302,0.042132,0.984187,0.984386,0.999525,0.996564,0.971802,0.972502,0.996474,0.96867,0.968374,58.53
4,6,9.649e-05,0.065699,0.975763,0.048697,0.981093,0.981425,0.999614,0.998625,0.963549,0.964807,0.998574,0.962778,0.962186,58.45
4,7,9.524e-05,0.060557,0.978255,0.056162,0.980062,0.980419,0.999267,0.997938,0.962173,0.963504,0.99786,0.960737,0.960123,58.07
4,8,9.382e-05,0.049886,0.982639,0.024357,0.992781,0.992811,0.999732,0.996564,0.988996,0.989086,0.996535,0.98559,0.985562,57.96
4,9,9.222e-05,0.048991,0.982896,0.038869,0.982812,0.983062,0.999652,0.997251,0.968363,0.969272,0.997167,0.966026,0.965624,58.47
4,10,9.045e-05,0.056899,0.979201,0.04811,0.978343,0.978738,0.999675,0.996564,0.96011,0.961538,0.996431,0.957321,0.956686,58.57
4,11,8.853e-05,0.044383,0.984186,0.047364,0.984187,0.984438,0.999639,1.0,0.968363,0.969354,1.0,0.968858,0.968374,58.16
4,12,8.645e-05,0.043062,0.984615,0.060564,0.977656,0.978107,0.99943,0.997938,0.957359,0.959049,0.997849,0.956097,0.95531,58.44
4,13,8.423e-05,0.04358,0.985045,0.029319,0.987625,0.987772,0.999869,0.999313,0.975928,0.976494,0.999296,0.975516,0.975249,58.27
4,14,8.187e-05,0.039353,0.985303,0.032723,0.987968,0.988091,0.999778,0.997938,0.977992,0.978437,0.997895,0.976131,0.975937,58.25
4,15,7.939e-05,0.035983,0.987624,0.014852,0.995531,0.995549,0.999931,0.999313,0.991747,0.991814,0.999307,0.991091,0.991062,58.89
4,16,7.679e-05,0.038575,0.98642,0.046399,0.980062,0.980458,0.999876,1.0,0.96011,0.961666,1.0,0.960887,0.960123,58.51
4,17,7.409e-05,0.035277,0.986678,0.042309,0.985562,0.985763,0.99974,0.999313,0.971802,0.972575,0.999293,0.971491,0.971124,58.33
4,18,7.129e-05,0.03458,0.987452,0.030538,0.987968,0.988115,0.999919,1.0,0.975928,0.97651,1.0,0.976219,0.975937,58.27
4,19,6.841e-05,0.031785,0.988569,0.01875,0.993469,0.993504,0.999831,0.998625,0.988308,0.988435,0.99861,0.98699,0.986937,58.47
4,20,6.545e-05,0.03061,0.988311,0.019652,0.992781,0.992825,0.999936,0.998625,0.986933,0.987092,0.998608,0.985629,0.985562,58.18
4,21,6.243e-05,0.026741,0.990976,0.021789,0.99175,0.991781,0.999812,0.995189,0.988308,0.988396,0.995152,0.983523,0.983499,58.4
4,22,5.937e-05,0.024996,0.992179,0.040962,0.985562,0.985753,0.999763,0.998625,0.97249,0.973208,0.998588,0.971455,0.971124,58.47
